Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG,,
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.168,0.018
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.6,0.156,0.018
5.0e-02,-0.72,0.156,0.026
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.72,0.16,0.022
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.16,0.026
5.0e-02,-0.64,0.168,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.64,0.16,0.026
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.014
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.026
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.168,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.03
5.0e-02,-0.68,0.168,0.026
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.68,0.16,0.026
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.72,0.16,0.018
5.0e-02,-0.64,0.156,0.026
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.72,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.72,0.164,0.022
5.0e-02,-0.64,0.168,0.026
5.0e-02,-0.64,0.16,0.018
5.0e-02,-0.68,0.16,0.026
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.16,0.03
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.64,0.16,0.026
5.0e-02,-0.64,0.16,0.026
5.0e-02,-0.72,0.16,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.72,0.164,0.022
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.72,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.64,0.16,0.026
5.0e-02,-0.68,0.16,0.026
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.026
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.16,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.156,0.018
5.0e-02,-0.64,0.164,0.018
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.156,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.168,0.026
5.0e-02,-0.64,0.16,0.018
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.16,0.014
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.026
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.72,0.164,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.168,0.018
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.72,0.164,0.026
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.168,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.68,0.168,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.64,0.16,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.164,0.026
5.0e-02,-0.68,0.16,0.018
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.68,0.168,0.026
5.0e-02,-0.72,0.164,0.018
5.0e-02,-0.68,0.168,0.022
5.0e-02,-0.68,0.164,0.018
5.0e-02,-0.64,0.16,0.018
5.0e-02,-0.64,0.16,0.022
5.0e-02,-0.68,0.16,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.64,0.164,0.022
5.0e-02,-0.68,0.164,0.022
5.0e-02,-0.64,0.168,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.16,0.026
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.72,0.164,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.16,0.018
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.168,0.018
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.76,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.72,0.168,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.168,0.018
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.68,0.156,0.018
5.1e-02,-0.72,0.168,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.014
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.72,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.168,0.018
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.72,0.168,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.72,0.156,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.76,0.16,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.168,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.76,0.164,0.018
5.1e-02,-0.72,0.164,0.014
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.72,0.16,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.6,0.164,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.72,0.16,0.018
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.156,0.018
5.1e-02,-0.72,0.164,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.72,0.16,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.76,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.156,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.168,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.72,0.168,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.168,0.026
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.16,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.014
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.168,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.156,0.022
5.1e-02,-0.72,0.156,0.022
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.72,0.16,0.018
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.168,0.026
5.1e-02,-0.68,0.168,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.168,0.022
5.1e-02,-0.68,0.16,0.03
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.168,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.72,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.168,0.03
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.72,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.6,0.16,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.6,0.16,0.022
5.1e-02,-0.72,0.16,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.168,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.156,0.022
5.1e-02,-0.68,0.168,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.72,0.168,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.168,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.64,0.168,0.018
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.156,0.022
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.64,0.16,0.014
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.64,0.164,0.018
5.1e-02,-0.68,0.16,0.018
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.6,0.16,0.022
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.156,0.022
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.6,0.16,0.022
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.6,0.168,0.018
5.1e-02,-0.64,0.168,0.022
5.1e-02,-0.6,0.164,0.018
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.68,0.164,0.014
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.164,0.026
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.64,0.168,0.018
5.1e-02,-0.6,0.164,0.018
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.156,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.64,0.16,0.018
5.1e-02,-0.64,0.16,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.16,0.022
5.1e-02,-0.64,0.16,0.022
5.1e-02,-0.68,0.164,0.018
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.68,0.164,0.022
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.156,0.026
5.1e-02,-0.64,0.164,0.022
5.1e-02,-0.68,0.164,0.026
5.1e-02,-0.64,0.164,0.022
5.2e-02,-0.68,0.16,0.022
5.2e-02,-0.6,0.164,0.022
5.2e-02,-0.64,0.164,0.018
5.2e-02,-0.64,0.16,0.022
5.2e-02,-0.64,0.164,0.026
5.2e-02,-0.64,0.16,0.014
5.2e-02,-0.64,0.16,0.022
5.2e-02,-0.68,0.164,0.022
5.2e-02,-0.64,0.164,0.022
5.2e-02,-0.64,0.164,0.018
5.2e-02,-0.64,0.164,0.026
5.2e-02,-0.6,0.16,0.026
5.2e-02,-0.64,0.168,0.022
5.2e-02,-0.64,0.16,0.022
5.2e-02,-0.64,0.16,0.022
5.2e-02,-0.6,0.164,0.018
5.2e-02,-0.64,0.16,0.026
5.2e-02,-0.6,0.16,0.022
5.2e-02,-0.64,0.16,0.022
5.2e-02,-0.64,0.164,0.022
5.2e-02,-0.68,0.164,0.022
5.2e-02,-0.64,0.164,0.018
5.2e-02,-0.64,0.16,0.018
5.2e-02,-0.64,0.164,0.022
5.2e-02,-0.64,0.16,0.022
